group_size,count
1,34
2,70
3,99
4,132
5,178
6,216
7,234
8,291
9,321
10,325
11,336
12,380
13,387
14,387
15,402
16,405
17,358
18,381
19,364
20,392
21,324
22,313
23,307
24,312
25,297
26,246
27,260
28,247
29,207
30,190
31,164
32,159
33,162
34,129
35,114
36,120
37,94
38,77
39,75
40,65
41,50
42,50
43,53
44,49
45,28
46,29
47,26
48,20
49,24
50,11
51,6
52,13
53,7
54,8
55,7
56,8
57,2
58,1
59,7
60,2
61,5
62,2
63,2
64,2
65,2
66,1
68,1
70,2
71,1
72,1
74,1
75,1
82,2
