left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,23,562,266,8,288,9438,0,13,554,266,15,0,8,23,15,8,1,0.347826,1
1,46,973,450,21,502,9025,2,13,952,450,23,0,21,44,23,23,1.04545,0.5,1.09524
2,10,426,208,3,215,9574,0,13,423,208,7,0,3,10,7,3,1,0.3,1
3,28,1060,511,14,535,8940,0,13,1046,511,14,0,14,28,14,14,1,0.5,1
4,16,435,204,7,224,9564,1,13,428,204,8,0,7,15,8,8,1.06667,0.5,1.14286
5,31,636,297,12,327,9363,1,13,624,297,18,0,12,30,18,13,1.03333,0.419355,1.08333
6,23,602,284,9,309,9398,0,13,593,284,14,0,9,23,14,9,1,0.391304,1
7,7,444,214,3,227,9556,0,13,441,214,4,0,3,7,4,3,1,0.428571,1
8,10,297,142,4,151,9702,1,13,293,142,5,0,4,9,5,5,1.11111,0.5,1.25
9,40,965,446,21,498,9034,1,13,944,446,18,0,21,39,18,22,1.02564,0.55,1.04762
10,22,1094,529,10,555,8906,0,13,1084,529,12,0,10,22,12,10,1,0.454545,1
11,18,372,172,8,192,9628,0,13,364,172,10,0,8,18,10,8,1,0.444444,1
12,26,804,387,5,412,9196,0,13,799,387,21,0,5,26,21,5,1,0.192308,1
13,18,457,222,5,230,9543,0,13,452,222,13,0,5,18,13,5,1,0.277778,1
14,26,375,172,9,194,9624,1,13,366,172,16,0,9,25,16,10,1.04,0.384615,1.11111
15,22,1261,607,9,645,8738,1,13,1252,607,12,0,9,21,12,10,1.04762,0.454545,1.11111
16,7,562,276,1,285,9438,0,13,561,276,6,0,1,7,6,1,1,0.142857,1
17,28,859,409,12,438,9140,1,13,847,409,15,0,12,27,15,13,1.03704,0.464286,1.08333
18,34,631,295,13,323,9368,1,13,618,295,20,0,13,33,20,14,1.0303,0.411765,1.07692
19,15,484,229,9,246,9516,0,13,475,229,6,0,9,15,6,9,1,0.6,1
20,30,532,246,7,279,9468,0,13,525,246,23,0,7,30,23,7,1,0.233333,1
21,13,792,385,5,402,9208,0,13,787,385,8,0,5,13,8,5,1,0.384615,1
22,16,415,202,3,210,9583,2,13,412,202,11,0,3,14,11,5,1.14286,0.3125,1.66667
23,20,430,201,6,223,9570,0,13,424,201,14,0,6,20,14,6,1,0.3,1
24,30,666,308,11,347,9333,1,13,655,308,18,0,11,29,18,12,1.03448,0.4,1.09091
25,12,303,144,3,156,9697,0,13,300,144,9,0,3,12,9,3,1,0.25,1
26,26,1128,538,12,578,8872,0,13,1116,538,14,0,12,26,14,12,1,0.461538,1
27,62,1470,685,27,758,8528,2,13,1443,685,33,0,27,60,33,29,1.03333,0.467742,1.07407
28,44,652,293,21,338,9347,1,13,631,293,22,0,21,43,22,22,1.02326,0.5,1.04762
29,30,1055,508,10,537,8945,0,13,1045,508,20,0,10,30,20,10,1,0.333333,1
30,27,595,280,5,310,9405,0,13,590,280,22,0,5,27,22,5,1,0.185185,1
31,17,474,229,4,241,9526,0,13,470,229,13,0,4,17,13,4,1,0.235294,1
32,5,188,88,3,97,9812,0,13,185,88,2,0,3,5,2,3,1,0.6,1
