group_idx,group_size,K_point,K_subtree
0,12,5,7
1,33,21,12
2,38,21,17
3,8,5,3
4,23,19,4
5,29,16,13
6,17,10,7
7,2,2,0
8,38,17,21
9,27,18,9
10,13,11,2
11,10,8,2
12,16,11,5
13,22,15,7
14,30,16,14
15,18,5,13
16,33,19,14
17,21,17,4
18,8,3,5
19,19,11,8
20,25,12,13
21,19,6,13
22,32,18,14
23,28,14,14
24,13,4,9
25,20,11,9
26,25,12,13
27,23,16,7
28,20,10,10
29,20,6,14
30,12,9,3
31,36,17,19
32,17,12,5
33,8,4,4
34,38,22,16
35,28,13,15
36,7,7,0
37,23,15,8
38,37,15,22
39,10,5,5
40,26,13,13
41,21,11,10
42,33,13,20
43,9,3,6
44,28,10,18
45,22,18,4
46,14,11,3
47,19,7,12
48,21,14,7
49,23,15,8
50,12,8,4
51,13,8,5
52,20,14,6
53,22,8,14
54,26,17,9
55,2,2,0
56,7,4,3
57,34,19,15
58,16,4,12
59,15,14,1
60,9,5,4
61,5,3,2
62,21,16,5
63,22,11,11
64,15,4,11
65,21,8,13
66,6,5,1
67,24,22,2
68,23,13,10
69,8,4,4
70,32,17,15
71,28,11,17
72,16,9,7
73,20,13,7
74,23,19,4
75,53,39,14
76,11,5,6
77,21,9,12
78,17,10,7
79,19,10,9
80,16,14,2
81,24,13,11
82,21,16,5
83,18,9,9
84,24,9,15
85,12,8,4
86,26,16,10
87,24,19,5
88,11,9,2
89,17,9,8
90,16,7,9
91,37,21,16
92,8,1,7
93,19,15,4
94,7,6,1
95,12,7,5
96,31,15,16
97,6,1,5
98,25,12,13
99,11,7,4
100,29,17,12
101,19,9,10
102,24,15,9
103,16,9,7
104,4,3,1
105,13,12,1
106,19,10,9
107,22,10,12
108,12,8,4
109,35,13,22
110,13,9,4
111,23,15,8
112,17,11,6
113,10,4,6
114,20,11,9
115,18,15,3
116,25,20,5
117,37,19,18
118,23,14,9
119,23,13,10
120,23,15,8
121,6,4,2
122,25,11,14
123,12,8,4
124,17,9,8
125,14,10,4
126,15,8,7
127,23,15,8
128,21,10,11
129,9,3,6
130,16,10,6
131,21,9,12
132,23,20,3
133,29,14,15
134,16,11,5
135,23,5,18
136,11,7,4
137,24,15,9
138,12,3,9
139,17,3,14
140,15,11,4
141,18,11,7
142,7,5,2
143,7,5,2
144,25,18,7
145,2,1,1
146,28,9,19
147,37,26,11
148,29,18,11
149,20,12,8
150,17,10,7
151,22,10,12
152,22,8,14
153,12,4,8
154,29,19,10
155,13,9,4
156,8,6,2
157,29,24,5
158,41,20,21
159,10,2,8
160,17,12,5
161,6,6,0
162,22,14,8
163,20,17,3
164,8,3,5
165,20,12,8
166,20,11,9
167,7,6,1
168,24,9,15
169,2,0,2
170,21,13,8
171,6,1,5
172,22,14,8
173,6,0,6
174,12,5,7
175,15,10,5
176,26,16,10
177,9,8,1
178,22,8,14
179,13,12,1
180,26,19,7
181,25,17,8
182,18,15,3
183,24,4,20
184,19,11,8
185,18,11,7
186,30,21,9
187,29,10,19
188,23,19,4
189,8,4,4
190,13,9,4
191,21,14,7
192,22,17,5
193,15,12,3
194,30,13,17
195,8,6,2
196,21,13,8
197,21,13,8
198,18,9,9
199,10,6,4
200,38,31,7
201,2,0,2
202,7,5,2
203,11,7,4
204,21,12,9
205,10,7,3
206,12,9,3
207,26,10,16
208,15,12,3
209,11,6,5
210,41,36,5
211,26,17,9
212,5,2,3
213,26,11,15
214,23,8,15
215,8,7,1
216,29,13,16
217,14,8,6
218,20,9,11
219,6,3,3
220,33,20,13
221,18,4,14
222,28,12,16
223,16,9,7
224,22,7,15
225,13,8,5
226,7,3,4
227,17,14,3
228,16,12,4
229,14,4,10
230,22,15,7
231,18,8,10
232,21,11,10
233,19,13,6
234,30,21,9
235,25,10,15
236,15,7,8
237,15,13,2
238,24,21,3
239,26,13,13
240,51,26,25
241,18,7,11
242,10,5,5
243,11,4,7
244,34,13,21
245,12,9,3
246,22,12,10
247,25,18,7
248,7,5,2
249,38,20,18
250,16,9,7
251,12,8,4
252,22,13,9
253,45,20,25
254,2,1,1
255,5,4,1
256,14,6,8
257,12,6,6
258,16,14,2
259,4,3,1
260,47,21,26
261,13,9,4
262,36,10,26
263,14,9,5
264,35,16,19
265,36,25,11
266,5,1,4
267,23,17,6
268,21,9,12
269,15,7,8
270,28,20,8
271,43,38,5
272,10,9,1
273,5,2,3
274,15,8,7
275,13,11,2
276,18,10,8
277,16,8,8
278,31,16,15
279,10,5,5
280,11,7,4
281,21,16,5
282,35,23,12
283,18,11,7
284,17,11,6
285,11,4,7
286,18,15,3
287,29,20,9
288,41,22,19
289,9,6,3
290,22,10,12
291,15,10,5
292,29,21,8
293,20,10,10
294,40,24,16
295,16,11,5
296,25,9,16
297,10,4,6
298,23,11,12
299,7,4,3
300,20,9,11
301,36,16,20
302,12,1,11
303,33,15,18
304,31,16,15
305,21,14,7
306,28,20,8
307,5,5,0
308,12,10,2
309,25,7,18
310,18,9,9
311,29,16,13
312,25,6,19
313,17,5,12
314,43,27,16
315,30,23,7
316,22,11,11
317,11,7,4
318,19,5,14
319,35,19,16
320,24,8,16
321,48,26,22
322,12,7,5
323,16,11,5
324,22,14,8
325,34,28,6
326,12,7,5
327,36,22,14
328,13,7,6
329,18,8,10
330,17,12,5
331,21,14,7
332,41,16,25
333,15,4,11
334,25,16,9
335,20,10,10
336,36,13,23
337,6,3,3
338,27,13,14
339,19,10,9
340,25,14,11
341,14,5,9
342,13,6,7
343,64,32,32
344,19,18,1
345,13,10,3
346,22,8,14
347,24,7,17
348,19,9,10
349,25,15,10
350,32,19,13
351,18,12,6
352,7,3,4
353,23,17,6
354,20,11,9
355,26,14,12
356,30,13,17
357,22,5,17
358,33,15,18
359,28,15,13
360,5,4,1
361,23,17,6
362,13,9,4
363,25,9,16
364,26,17,9
365,23,16,7
366,17,6,11
367,18,9,9
368,29,13,16
369,14,12,2
370,19,18,1
371,15,6,9
372,23,9,14
373,12,8,4
374,25,11,14
375,15,11,4
376,4,4,0
377,19,6,13
378,10,10,0
379,21,11,10
380,27,17,10
381,18,5,13
382,19,15,4
383,22,9,13
384,33,21,12
385,12,12,0
386,16,12,4
387,23,7,16
388,12,9,3
389,13,8,5
390,33,21,12
391,15,11,4
392,13,4,9
393,21,12,9
394,29,17,12
395,16,12,4
396,20,13,7
397,7,0,7
398,19,8,11
399,20,7,13
400,14,6,8
401,17,8,9
402,4,4,0
403,17,15,2
404,28,18,10
405,18,14,4
406,14,8,6
407,22,16,6
408,38,22,16
409,9,5,4
410,21,12,9
411,16,9,7
412,33,14,19
413,20,9,11
414,26,17,9
415,28,22,6
416,8,1,7
417,16,7,9
418,10,4,6
419,17,10,7
420,25,12,13
421,4,2,2
422,5,1,4
423,6,5,1
424,13,8,5
425,30,17,13
426,9,6,3
427,26,13,13
428,11,4,7
429,27,13,14
430,8,6,2
431,10,3,7
432,13,4,9
433,26,9,17
434,12,7,5
435,27,22,5
436,20,14,6
437,10,6,4
438,19,11,8
439,23,19,4
440,31,23,8
441,17,16,1
442,14,11,3
443,24,12,12
444,6,4,2
445,27,15,12
446,30,20,10
447,17,12,5
448,40,23,17
449,25,14,11
450,18,15,3
451,29,21,8
452,21,11,10
453,22,9,13
454,22,16,6
455,16,8,8
456,31,23,8
457,19,11,8
458,11,3,8
459,13,7,6
460,15,13,2
461,26,17,9
462,24,15,9
463,19,5,14
464,20,8,12
465,32,16,16
466,19,9,10
467,21,9,12
468,30,18,12
469,37,18,19
470,28,20,8
471,23,10,13
472,16,9,7
473,21,10,11
474,26,20,6
475,29,14,15
476,17,8,9
477,23,12,11
478,18,12,6
479,20,9,11
480,27,16,11
481,24,15,9
482,50,26,24
483,10,4,6
484,24,20,4
485,14,3,11
486,15,9,6
487,10,4,6
488,33,11,22
489,31,15,16
490,11,3,8
491,6,4,2
492,14,9,5
493,28,20,8
494,15,9,6
495,22,17,5
496,12,8,4
497,40,33,7
498,14,14,0
499,27,22,5
500,19,14,5
501,21,16,5
502,9,4,5
503,10,4,6
504,7,4,3
505,13,6,7
506,19,14,5
507,29,19,10
508,33,18,15
509,11,6,5
510,25,12,13
511,18,8,10
512,21,19,2
513,24,14,10
514,20,9,11
515,13,6,7
516,15,10,5
517,30,13,17
518,37,19,18
519,36,19,17
520,18,15,3
521,18,7,11
522,16,6,10
523,23,11,12
524,17,6,11
525,26,12,14
526,23,13,10
527,14,11,3
528,20,13,7
529,15,12,3
530,33,16,17
531,27,18,9
532,25,19,6
533,14,6,8
534,37,26,11
535,19,10,9
536,20,7,13
537,44,31,13
538,19,13,6
539,19,10,9
540,26,21,5
541,33,19,14
542,11,7,4
543,17,8,9
544,32,26,6
545,15,12,3
546,28,22,6
547,39,17,22
548,31,10,21
549,10,6,4
550,31,23,8
551,26,7,19
552,13,4,9
553,25,13,12
554,12,2,10
555,15,5,10
556,14,7,7
557,24,10,14
558,29,17,12
559,20,13,7
560,26,15,11
561,17,11,6
562,15,11,4
563,10,7,3
564,17,11,6
565,20,8,12
566,11,6,5
567,23,11,12
568,25,20,5
569,14,9,5
570,16,8,8
571,16,9,7
572,24,12,12
573,13,9,4
574,16,11,5
575,29,19,10
576,20,11,9
577,31,20,11
578,36,18,18
579,14,11,3
580,40,16,24
581,10,5,5
582,29,15,14
583,5,2,3
584,12,6,6
585,20,7,13
586,20,17,3
587,18,13,5
588,29,10,19
589,19,11,8
590,14,9,5
591,16,12,4
592,9,5,4
593,25,8,17
594,15,5,10
595,27,22,5
596,8,6,2
597,27,11,16
598,20,13,7
599,29,19,10
600,25,15,10
601,19,9,10
602,50,22,28
603,8,3,5
604,27,16,11
605,25,21,4
606,20,11,9
607,25,17,8
608,4,2,2
609,15,7,8
610,18,10,8
611,44,25,19
612,23,15,8
613,18,9,9
614,32,23,9
615,17,8,9
616,30,16,14
617,10,7,3
618,15,12,3
619,10,7,3
620,16,12,4
621,33,17,16
622,12,9,3
623,21,8,13
624,8,1,7
625,17,15,2
626,8,2,6
627,13,9,4
628,44,32,12
629,12,4,8
630,25,18,7
631,21,14,7
632,14,6,8
633,11,6,5
634,17,6,11
635,7,1,6
636,18,12,6
637,17,12,5
638,7,2,5
639,20,14,6
640,17,7,10
641,20,11,9
642,9,4,5
643,5,3,2
644,29,13,16
645,32,19,13
646,58,39,19
647,9,3,6
648,17,8,9
649,37,21,16
650,29,24,5
651,5,1,4
652,28,18,10
653,24,23,1
654,22,16,6
655,22,10,12
656,32,20,12
657,33,24,9
658,26,12,14
659,13,7,6
660,35,28,7
661,15,5,10
662,39,26,13
663,23,8,15
664,26,14,12
665,30,16,14
666,10,8,2
667,37,14,23
668,12,6,6
669,31,18,13
670,31,15,16
671,23,15,8
672,48,23,25
673,16,9,7
674,44,33,11
675,18,15,3
676,22,13,9
677,12,4,8
678,19,13,6
679,39,19,20
680,19,12,7
681,18,6,12
682,10,10,0
683,1,0,1
684,27,13,14
685,3,3,0
686,20,16,4
687,9,7,2
688,9,6,3
689,21,12,9
690,26,16,10
691,20,11,9
692,21,13,8
693,10,8,2
694,24,19,5
695,17,8,9
696,22,15,7
697,9,3,6
698,23,10,13
699,28,19,9
700,28,14,14
701,22,14,8
702,16,12,4
703,13,7,6
704,13,10,3
705,23,15,8
706,16,11,5
707,14,8,6
708,33,13,20
709,21,13,8
710,25,16,9
711,12,3,9
712,12,6,6
713,17,10,7
714,16,9,7
715,13,8,5
716,14,7,7
717,38,19,19
718,23,13,10
719,9,3,6
720,10,6,4
721,19,9,10
722,27,15,12
723,21,14,7
724,20,7,13
725,7,6,1
726,25,19,6
727,24,17,7
728,19,7,12
729,17,5,12
730,22,13,9
731,19,8,11
732,43,30,13
733,49,32,17
734,26,17,9
735,12,11,1
736,33,22,11
737,14,11,3
738,21,13,8
739,30,20,10
740,13,11,2
741,23,15,8
742,16,10,6
743,28,14,14
744,8,4,4
745,17,11,6
746,10,5,5
747,20,9,11
748,7,2,5
749,18,13,5
750,15,7,8
751,12,7,5
752,16,12,4
753,32,21,11
754,11,6,5
755,17,11,6
756,20,11,9
757,30,10,20
758,26,16,10
759,18,17,1
760,3,0,3
761,25,11,14
762,17,8,9
763,5,5,0
764,29,18,11
765,28,13,15
766,44,25,19
767,21,8,13
768,18,12,6
769,19,13,6
770,26,22,4
771,21,18,3
772,28,15,13
773,26,16,10
774,25,15,10
775,23,12,11
776,32,22,10
777,14,6,8
778,19,9,10
779,20,16,4
780,38,25,13
781,30,18,12
782,7,1,6
783,22,14,8
784,33,16,17
785,11,3,8
786,38,24,14
787,27,11,16
788,22,8,14
789,10,9,1
790,11,4,7
791,24,18,6
792,10,9,1
793,16,10,6
794,15,6,9
795,15,13,2
796,7,3,4
797,33,13,20
798,24,9,15
799,8,3,5
800,8,3,5
801,6,6,0
802,17,9,8
803,10,6,4
804,20,9,11
805,16,7,9
806,27,17,10
807,25,10,15
808,25,12,13
809,24,17,7
810,28,12,16
811,16,8,8
812,34,19,15
813,11,4,7
814,28,12,16
815,22,7,15
816,32,18,14
817,18,12,6
818,16,4,12
819,23,12,11
820,10,4,6
821,21,12,9
822,29,15,14
823,17,13,4
824,11,10,1
825,26,13,13
826,25,9,16
827,20,16,4
828,22,2,20
829,17,10,7
830,16,12,4
831,12,2,10
832,17,12,5
833,25,14,11
834,17,13,4
835,11,9,2
836,39,22,17
837,11,6,5
838,22,10,12
839,13,5,8
840,26,20,6
841,16,7,9
842,20,12,8
843,27,19,8
844,9,6,3
845,23,17,6
846,19,18,1
847,23,13,10
848,35,23,12
849,21,15,6
850,22,13,9
851,18,13,5
852,17,10,7
853,16,8,8
854,50,37,13
855,11,2,9
856,19,16,3
857,28,20,8
858,12,10,2
859,20,10,10
860,22,12,10
861,40,24,16
862,7,5,2
863,13,8,5
864,1,1,0
865,19,12,7
866,40,26,14
867,22,16,6
868,15,10,5
869,28,20,8
870,26,11,15
871,22,14,8
872,28,24,4
873,15,7,8
874,24,16,8
875,27,18,9
876,24,8,16
877,16,11,5
878,16,14,2
879,14,7,7
880,2,1,1
881,4,2,2
882,17,11,6
883,15,6,9
884,32,22,10
885,40,26,14
886,17,12,5
887,13,13,0
888,16,10,6
889,14,8,6
890,27,15,12
891,14,7,7
892,13,3,10
893,12,5,7
894,21,9,12
895,8,7,1
896,25,11,14
897,17,10,7
898,23,18,5
899,18,13,5
900,30,19,11
901,27,15,12
902,32,17,15
903,20,13,7
904,17,4,13
905,42,20,22
906,27,23,4
907,18,10,8
908,22,8,14
909,33,16,17
910,4,3,1
911,32,23,9
912,12,5,7
913,31,11,20
914,43,18,25
915,29,21,8
916,9,8,1
917,31,15,16
918,32,17,15
919,8,6,2
920,25,18,7
921,5,2,3
922,39,21,18
923,28,19,9
924,8,7,1
925,21,12,9
926,17,9,8
927,21,14,7
928,30,15,15
929,12,8,4
930,26,20,6
931,33,22,11
932,20,11,9
933,21,19,2
934,21,12,9
935,16,8,8
936,23,21,2
937,38,23,15
938,29,19,10
939,18,5,13
940,19,7,12
941,23,12,11
942,20,10,10
943,15,9,6
944,13,6,7
945,4,3,1
946,28,16,12
947,21,13,8
948,34,17,17
949,25,11,14
950,16,5,11
951,20,18,2
952,2,2,0
953,26,10,16
954,7,6,1
955,47,30,17
956,20,15,5
957,6,2,4
958,34,21,13
959,21,13,8
960,22,13,9
961,35,19,16
962,24,17,7
963,18,5,13
964,9,2,7
965,14,3,11
966,25,16,9
967,20,16,4
968,35,10,25
969,6,3,3
970,16,5,11
971,22,7,15
972,37,21,16
973,14,5,9
974,10,6,4
975,20,8,12
976,27,19,8
977,41,23,18
978,13,6,7
979,26,17,9
980,18,10,8
981,19,6,13
982,16,8,8
983,38,25,13
984,14,12,2
985,27,21,6
986,7,4,3
987,33,16,17
988,15,12,3
989,44,31,13
990,17,11,6
991,9,7,2
992,16,13,3
993,16,9,7
994,6,6,0
995,12,7,5
996,46,28,18
997,16,10,6
998,14,10,4
999,33,20,13
1000,18,10,8
1001,29,19,10
1002,32,15,17
1003,22,13,9
1004,24,9,15
1005,33,9,24
1006,27,11,16
1007,37,31,6
1008,16,9,7
1009,16,9,7
1010,26,13,13
1011,31,12,19
1012,10,5,5
1013,22,18,4
1014,14,7,7
1015,17,9,8
1016,21,17,4
1017,20,12,8
1018,8,5,3
1019,29,16,13
1020,16,12,4
1021,8,7,1
1022,17,9,8
1023,18,8,10
1024,14,12,2
1025,18,10,8
1026,14,7,7
1027,22,17,5
1028,34,27,7
1029,17,6,11
1030,13,8,5
1031,8,5,3
1032,15,9,6
1033,13,5,8
1034,11,4,7
1035,28,8,20
1036,30,22,8
1037,29,14,15
1038,26,17,9
1039,22,9,13
1040,26,19,7
1041,17,12,5
1042,7,0,7
1043,27,17,10
1044,25,16,9
1045,9,6,3
1046,23,15,8
1047,21,10,11
1048,28,10,18
1049,8,5,3
1050,17,10,7
1051,29,12,17
1052,22,7,15
1053,12,5,7
1054,26,9,17
1055,14,7,7
1056,23,10,13
1057,7,1,6
1058,9,1,8
1059,20,14,6
1060,2,0,2
1061,21,10,11
1062,18,11,7
1063,18,12,6
1064,23,15,8
1065,18,14,4
1066,22,14,8
1067,17,7,10
1068,27,17,10
1069,28,10,18
1070,6,3,3
1071,28,16,12
1072,21,13,8
1073,12,6,6
1074,23,7,16
1075,32,18,14
1076,26,13,13
1077,19,8,11
1078,20,13,7
1079,14,7,7
1080,15,6,9
1081,10,3,7
1082,43,25,18
1083,20,10,10
1084,14,10,4
1085,36,17,19
1086,33,15,18
1087,16,8,8
1088,32,22,10
1089,16,8,8
1090,15,7,8
1091,24,8,16
1092,9,6,3
1093,11,7,4
1094,30,23,7
1095,18,17,1
1096,18,13,5
1097,27,10,17
1098,28,20,8
1099,24,16,8
1100,19,12,7
1101,4,1,3
1102,29,15,14
1103,33,22,11
1104,19,11,8
1105,21,12,9
1106,22,13,9
1107,27,21,6
1108,25,10,15
1109,16,6,10
1110,37,27,10
1111,36,17,19
1112,14,10,4
1113,8,4,4
1114,24,18,6
1115,33,26,7
1116,17,5,12
1117,20,15,5
1118,13,9,4
1119,30,22,8
1120,34,22,12
1121,25,13,12
1122,27,14,13
1123,28,17,11
1124,11,5,6
1125,15,4,11
1126,25,17,8
1127,2,2,0
1128,11,8,3
1129,28,18,10
1130,7,3,4
1131,4,3,1
1132,13,7,6
1133,10,6,4
1134,27,17,10
1135,37,17,20
1136,8,8,0
1137,19,14,5
1138,31,8,23
1139,25,9,16
1140,23,8,15
1141,18,12,6
1142,11,5,6
1143,18,7,11
1144,7,2,5
1145,13,9,4
1146,16,8,8
1147,28,27,1
1148,18,10,8
1149,30,14,16
1150,24,15,9
1151,24,19,5
1152,34,11,23
1153,27,14,13
1154,30,22,8
1155,30,24,6
1156,23,12,11
1157,18,11,7
1158,24,13,11
1159,7,3,4
1160,11,5,6
1161,13,9,4
1162,18,7,11
1163,4,3,1
1164,26,11,15
1165,18,11,7
1166,25,14,11
1167,29,20,9
1168,24,11,13
1169,17,14,3
1170,8,6,2
1171,25,18,7
1172,19,13,6
1173,19,12,7
1174,23,12,11
1175,18,15,3
1176,18,12,6
1177,13,8,5
1178,18,13,5
1179,15,7,8
1180,10,5,5
1181,27,13,14
1182,13,13,0
1183,12,9,3
1184,13,6,7
1185,18,12,6
1186,12,7,5
1187,18,11,7
1188,24,17,7
1189,22,14,8
1190,22,10,12
1191,13,5,8
1192,21,15,6
1193,7,6,1
1194,7,4,3
1195,23,9,14
1196,27,13,14
1197,20,7,13
1198,42,23,19
1199,8,5,3
1200,25,7,18
1201,13,7,6
1202,31,11,20
1203,15,7,8
1204,12,5,7
1205,23,16,7
1206,20,14,6
1207,22,15,7
1208,25,10,15
1209,19,10,9
1210,30,15,15
1211,30,8,22
1212,13,6,7
1213,38,12,26
1214,25,21,4
1215,24,15,9
1216,25,15,10
1217,19,9,10
1218,4,1,3
