left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,14,154,70,5,79,49844,2,15,149,70,7,0,5,12,7,7,1.16667,0.5,1.4
1,18,248,113,4,131,49751,1,15,244,113,13,0,4,17,13,5,1.05882,0.277778,1.25
2,36,486,216,12,258,49509,5,15,474,216,19,0,12,31,19,17,1.16129,0.472222,1.41667
3,22,265,120,7,138,49733,2,15,258,120,13,0,7,20,13,9,1.1,0.409091,1.28571
4,8,399,189,6,204,49600,1,15,393,189,1,0,6,7,1,7,1.14286,0.875,1.16667
5,18,270,123,5,142,49729,1,15,265,123,12,0,5,17,12,6,1.05882,0.333333,1.2
6,29,200,91,5,104,49798,2,15,195,91,22,0,5,27,22,7,1.07407,0.241379,1.4
7,28,298,132,7,159,49699,3,15,291,132,18,0,7,25,18,10,1.12,0.357143,1.42857
8,23,191,81,8,102,49806,3,15,183,81,12,0,8,20,12,11,1.15,0.478261,1.375
9,27,208,86,12,110,49787,5,15,196,86,10,0,12,22,10,17,1.22727,0.62963,1.41667
10,23,270,124,6,140,49724,6,15,264,124,11,0,6,17,11,12,1.35294,0.521739,2
11,26,203,82,12,109,49794,3,15,191,82,11,0,12,23,11,15,1.13043,0.576923,1.25
12,28,483,225,7,251,49516,1,15,476,225,20,0,7,27,20,8,1.03704,0.285714,1.14286
13,13,125,56,3,66,49874,1,15,122,56,9,0,3,12,9,4,1.08333,0.307692,1.33333
14,23,320,147,6,167,49677,3,15,314,147,14,0,6,20,14,9,1.15,0.391304,1.5
15,24,366,171,5,190,49631,3,15,361,171,16,0,5,21,16,8,1.14286,0.333333,1.6
16,29,357,161,9,187,49636,7,15,348,161,13,0,9,22,13,16,1.31818,0.551724,1.77778
17,8,198,96,1,101,49801,1,15,197,96,6,0,1,7,6,2,1.14286,0.25,2
18,22,117,48,6,63,49877,6,15,111,48,10,0,6,16,10,12,1.375,0.545455,2
19,19,223,98,5,120,49777,0,15,218,98,14,0,5,19,14,5,1,0.263158,1
