group_idx,group_size,K_point,K_subtree
0,29,0,29
1,14,14,0
2,19,19,0
3,13,13,0
4,20,20,0
5,16,0,16
6,12,12,0
7,14,14,0
8,16,16,0
9,18,18,0
10,34,14,20
11,19,0,19
12,21,21,0
13,38,14,24
14,16,16,0
15,23,23,0
16,33,33,0
17,16,16,0
18,28,28,0
19,15,15,0
20,17,17,0
21,46,46,0
22,25,25,0
23,25,25,0
24,24,0,24
25,16,0,16
26,14,14,0
27,28,0,28
28,16,0,16
29,13,13,0
30,18,18,0
31,24,0,24
32,19,19,0
33,22,22,0
34,19,19,0
35,25,25,0
36,18,0,18
37,27,27,0
38,18,18,0
39,22,0,22
40,21,0,21
41,37,19,18
42,22,22,0
43,26,0,26
44,22,0,22
45,21,21,0
46,22,22,0
47,15,15,0
48,12,0,12
49,18,0,18
50,13,0,13
51,11,11,0
52,13,0,13
53,17,0,17
54,15,15,0
55,16,16,0
56,22,22,0
57,13,13,0
58,18,0,18
59,22,22,0
60,18,18,0
61,20,20,0
62,25,0,25
63,18,18,0
64,20,20,0
65,12,0,12
66,19,19,0
67,24,24,0
68,23,23,0
69,25,25,0
70,22,22,0
71,19,0,19
72,23,0,23
73,24,24,0
74,23,23,0
75,18,18,0
76,15,0,15
77,20,20,0
78,21,21,0
79,26,26,0
80,22,22,0
81,20,20,0
82,18,18,0
83,12,12,0
84,22,22,0
85,57,57,0
86,17,17,0
87,18,0,18
88,16,16,0
89,23,0,23
90,20,20,0
91,27,0,27
92,11,11,0
93,14,0,14
94,21,21,0
95,22,22,0
96,23,0,23
97,17,17,0
98,23,0,23
99,24,24,0
100,38,22,16
101,25,25,0
102,27,0,27
103,13,13,0
104,23,23,0
105,25,0,25
106,15,0,15
107,11,11,0
108,26,0,26
109,10,10,0
110,44,44,0
111,20,20,0
112,20,20,0
113,41,21,20
114,15,0,15
115,15,0,15
116,20,20,0
117,14,0,14
118,23,0,23
119,10,10,0
120,17,17,0
121,17,17,0
122,27,27,0
123,22,22,0
124,21,21,0
125,23,23,0
126,36,20,16
127,14,14,0
128,20,20,0
129,25,25,0
130,24,0,24
131,14,14,0
132,42,42,0
133,43,21,22
134,18,18,0
135,41,23,18
136,26,26,0
137,21,21,0
138,9,0,9
139,27,16,11
140,17,17,0
141,18,18,0
142,21,21,0
143,19,0,19
144,42,42,0
145,47,18,29
146,53,11,42
147,43,43,0
148,21,0,21
149,24,0,24
150,27,0,27
151,21,21,0
152,22,0,22
153,22,22,0
154,31,31,0
155,17,0,17
156,35,35,0
157,17,17,0
158,30,30,0
159,15,0,15
160,17,0,17
161,19,0,19
162,16,16,0
163,27,0,27
164,33,33,0
165,20,20,0
166,13,0,13
167,24,0,24
168,19,19,0
169,11,11,0
170,19,0,19
171,17,0,17
172,12,12,0
173,28,28,0
174,21,0,21
175,18,18,0
176,26,26,0
177,26,26,0
178,14,14,0
179,23,23,0
180,17,17,0
181,17,17,0
182,24,0,24
183,23,23,0
184,20,20,0
185,29,0,29
186,10,0,10
187,25,25,0
188,18,18,0
189,21,21,0
190,16,16,0
191,22,0,22
192,22,22,0
193,27,27,0
194,17,17,0
195,17,17,0
196,19,0,19
197,18,0,18
198,19,19,0
199,16,16,0
200,24,24,0
201,24,24,0
202,16,0,16
203,22,22,0
204,18,0,18
205,20,20,0
206,24,24,0
207,34,18,16
208,22,22,0
209,20,0,20
210,19,19,0
211,21,21,0
212,17,0,17
213,25,25,0
214,9,9,0
215,16,16,0
216,18,18,0
217,19,0,19
218,13,13,0
219,17,0,17
220,21,21,0
221,15,0,15
222,28,28,0
223,22,22,0
