group_size,count
4,1
5,1
6,3
7,9
8,9
9,27
10,55
11,112
12,159
13,284
14,378
15,470
16,553
17,717
18,708
19,753
20,753
21,672
22,626
23,528
24,415
25,338
26,254
27,202
28,137
29,98
30,93
31,60
32,46
33,56
34,54
35,56
36,49
37,54
38,64
39,57
40,37
41,42
42,51
43,46
44,43
45,24
46,33
47,24
48,16
49,17
50,11
51,9
52,5
53,6
54,4
55,5
56,2
57,4
58,6
59,8
60,2
61,5
62,3
63,1
64,2
65,2
68,2
70,4
71,1
76,1
92,1
