left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,19,48,17,6,25,49945,7,15,42,17,6,0,6,12,6,13,1.58333,0.684211,2.16667
1,18,61,24,5,32,49935,4,15,56,24,9,0,5,14,9,9,1.28571,0.5,1.8
2,25,57,21,7,29,49934,9,15,50,21,9,0,7,16,9,16,1.5625,0.64,2.28571
3,26,54,19,7,28,49933,13,15,47,19,6,0,7,13,6,20,2,0.769231,2.85714
4,22,69,26,8,35,49919,12,15,61,26,2,0,8,10,2,20,2.2,0.909091,2.5
5,16,61,25,4,32,49936,3,15,57,25,9,0,4,13,9,7,1.23077,0.4375,1.75
6,13,49,20,4,25,49946,5,15,45,20,4,0,4,8,4,9,1.625,0.692308,2.25
7,19,54,21,6,27,49940,6,15,48,21,7,0,6,13,7,12,1.46154,0.631579,2
8,15,46,19,3,24,49949,5,15,43,19,7,0,3,10,7,8,1.5,0.533333,2.66667
9,24,59,21,7,31,49930,11,15,52,21,6,0,7,13,6,18,1.84615,0.75,2.57143
10,27,67,27,5,35,49917,16,15,62,27,6,0,5,11,6,21,2.45455,0.777778,4.2
11,31,77,29,9,39,49906,17,15,68,29,5,0,9,14,5,26,2.21429,0.83871,2.88889
12,15,56,25,3,28,49934,10,15,53,25,2,0,3,5,2,13,3,0.866667,4.33333
13,23,82,34,5,43,49907,11,15,77,34,7,0,5,12,7,16,1.91667,0.695652,3.2
14,17,83,37,4,42,49911,6,15,79,37,7,0,4,11,7,10,1.54545,0.588235,2.5
15,20,58,23,5,30,49937,5,15,53,23,10,0,5,15,10,10,1.33333,0.5,2
16,22,61,20,9,32,49933,6,15,52,20,7,0,9,16,7,15,1.375,0.681818,1.66667
17,18,52,20,5,27,49941,7,15,47,20,6,0,5,11,6,12,1.63636,0.666667,2.4
18,24,59,21,7,31,49933,8,15,52,21,9,0,7,16,9,15,1.5,0.625,2.14286
19,16,44,20,2,22,49948,8,15,42,20,6,0,2,8,6,10,2,0.625,5
20,20,65,26,5,34,49927,8,15,60,26,7,0,5,12,7,13,1.66667,0.65,2.6
21,14,64,26,5,33,49932,4,15,59,26,5,0,5,10,5,9,1.4,0.642857,1.8
22,14,74,33,4,37,49921,5,15,70,33,5,0,4,9,5,9,1.55556,0.642857,2.25
23,19,61,26,5,30,49931,8,14,56,26,6,0,5,11,6,13,1.72727,0.684211,2.6
24,20,50,20,4,26,49946,4,15,46,20,12,0,4,16,12,8,1.25,0.4,2
25,20,72,28,7,37,49921,7,15,65,28,6,0,7,13,6,14,1.53846,0.7,2
26,12,45,18,4,23,49952,3,15,41,18,5,0,4,9,5,7,1.33333,0.583333,1.75
27,15,46,19,4,23,49951,3,15,42,19,8,0,4,12,8,7,1.25,0.466667,1.75
28,15,83,34,6,43,49912,5,15,77,34,4,0,6,10,4,11,1.5,0.733333,1.83333
29,24,70,30,4,36,49915,15,15,66,30,5,0,4,9,5,19,2.66667,0.791667,4.75
30,19,73,34,2,37,49915,12,15,71,34,5,0,2,7,5,14,2.71429,0.736842,7
31,21,97,41,6,50,49896,7,15,91,41,8,0,6,14,8,13,1.5,0.619048,2.16667
32,18,76,30,6,40,49918,6,15,70,30,6,0,6,12,6,12,1.5,0.666667,2
33,25,55,20,6,29,49935,10,15,49,20,9,0,6,15,9,16,1.66667,0.64,2.66667
34,23,81,31,8,42,49911,8,15,73,31,7,0,8,15,7,16,1.53333,0.695652,2
35,14,64,26,5,33,49933,3,15,59,26,6,0,5,11,6,8,1.27273,0.571429,1.6
36,22,64,25,6,33,49927,9,15,58,25,7,0,6,13,7,15,1.69231,0.681818,2.5
37,24,75,29,7,39,49920,5,15,68,29,12,0,7,19,12,12,1.26316,0.5,1.71429
38,23,61,25,5,31,49926,13,15,56,25,5,0,5,10,5,18,2.3,0.782609,3.6
39,29,55,19,7,29,49936,9,15,48,19,13,0,7,20,13,16,1.45,0.551724,2.28571
40,20,66,26,5,35,49928,6,15,61,26,9,0,5,14,9,11,1.42857,0.55,2.2
41,16,56,24,3,29,49941,3,15,53,24,10,0,3,13,10,6,1.23077,0.375,2
42,22,47,19,5,23,49939,14,14,42,19,3,0,5,8,3,19,2.75,0.863636,3.8
43,19,74,31,5,38,49919,7,15,69,31,7,0,5,12,7,12,1.58333,0.631579,2.4
44,22,51,22,3,26,49937,12,15,48,22,7,0,3,10,7,15,2.2,0.681818,5
45,26,69,28,6,35,49918,13,15,63,28,7,0,6,13,7,19,2,0.730769,3.16667
46,14,63,27,4,32,49928,9,15,59,27,1,0,4,5,1,13,2.8,0.928571,3.25
47,22,71,27,7,37,49920,9,15,64,27,6,0,7,13,6,16,1.69231,0.727273,2.28571
48,16,45,20,2,23,49947,8,15,43,20,6,0,2,8,6,10,2,0.625,5
49,23,102,47,4,51,49882,16,15,98,47,3,0,4,7,3,20,3.28571,0.869565,5
50,16,47,17,6,24,49949,4,15,41,17,6,0,6,12,6,10,1.33333,0.625,1.66667
51,20,80,32,6,42,49914,6,15,74,32,8,0,6,14,8,12,1.42857,0.6,2
52,25,66,23,9,34,49929,5,15,57,23,11,0,9,20,11,14,1.25,0.56,1.55556
53,31,76,30,7,39,49905,19,15,69,30,5,0,7,12,5,26,2.58333,0.83871,3.71429
54,24,53,17,8,28,49942,5,15,45,17,11,0,8,19,11,13,1.26316,0.541667,1.625
55,21,63,24,6,33,49927,10,15,57,24,5,0,6,11,5,16,1.90909,0.761905,2.66667
56,10,58,24,4,30,49938,4,15,54,24,2,0,4,6,2,8,1.66667,0.8,2
57,18,61,25,5,31,49933,6,15,56,25,7,0,5,12,7,11,1.5,0.611111,2.2
58,15,52,23,2,27,49940,8,15,50,23,5,0,2,7,5,10,2.14286,0.666667,5
59,18,50,17,7,26,49947,3,15,43,17,8,0,7,15,8,10,1.2,0.555556,1.42857
60,19,51,18,5,28,49945,4,15,46,18,10,0,5,15,10,9,1.26667,0.473684,1.8
