group_size,count
6,2
7,3
8,8
9,19
10,45
11,78
12,141
13,215
14,273
15,411
16,523
17,606
18,721
19,717
20,706
21,677
22,618
23,563
24,448
25,370
26,303
27,240
28,157
29,114
30,74
31,75
32,61
33,35
34,49
35,51
36,42
37,49
38,50
39,44
40,48
41,51
42,54
43,54
44,46
45,28
46,38
47,32
48,28
49,24
50,13
51,12
52,13
53,5
54,7
55,6
56,1
57,5
58,1
59,5
60,3
61,1
62,2
63,2
64,6
65,1
66,3
67,2
68,1
70,2
71,2
72,2
74,1
75,1
76,1
80,1
81,1
89,1
94,2
