group_idx,group_size,K_point,K_subtree
0,17,0,17
1,24,24,0
2,19,19,0
3,21,21,0
4,13,13,0
5,26,0,26
6,19,19,0
7,18,18,0
8,21,21,0
9,22,22,0
10,40,20,20
11,11,0,11
12,15,0,15
13,22,22,0
14,18,18,0
15,18,18,0
16,39,39,0
17,23,0,23
18,24,24,0
19,19,19,0
20,22,0,22
21,19,0,19
22,25,25,0
23,22,22,0
24,20,0,20
25,15,0,15
26,19,19,0
27,15,15,0
28,15,15,0
29,14,0,14
30,26,0,26
31,16,16,0
32,13,13,0
33,21,0,21
34,23,0,23
35,19,19,0
36,33,0,33
37,17,0,17
38,41,41,0
39,22,0,22
40,27,27,0
41,18,0,18
42,19,0,19
43,17,17,0
44,13,13,0
45,19,19,0
46,25,0,25
47,25,25,0
48,41,22,19
49,26,26,0
50,24,0,24
51,23,23,0
52,22,22,0
53,26,26,0
54,17,17,0
55,16,16,0
56,35,23,12
57,34,17,17
58,17,17,0
59,32,0,32
60,21,21,0
61,54,54,0
62,19,19,0
63,22,0,22
64,18,18,0
65,21,21,0
66,44,44,0
67,21,21,0
68,37,0,37
69,27,27,0
70,18,0,18
71,17,17,0
72,25,25,0
73,19,19,0
74,23,23,0
75,28,28,0
76,33,33,0
77,22,0,22
78,22,22,0
79,18,0,18
80,12,0,12
81,11,11,0
82,25,25,0
83,10,10,0
84,32,32,0
85,20,0,20
86,14,0,14
87,22,0,22
88,23,0,23
89,41,17,24
90,27,27,0
91,22,22,0
92,14,14,0
93,21,0,21
94,19,19,0
95,33,17,16
96,25,0,25
97,25,25,0
98,16,16,0
99,16,16,0
100,37,37,0
101,25,25,0
102,15,15,0
103,18,18,0
104,23,23,0
105,20,20,0
106,30,30,0
107,17,17,0
108,13,13,0
109,22,22,0
110,15,15,0
111,13,13,0
112,18,0,18
113,17,17,0
114,28,28,0
115,15,15,0
116,14,0,14
117,17,17,0
118,21,21,0
119,26,26,0
120,23,23,0
121,21,21,0
122,18,18,0
123,17,0,17
124,18,18,0
125,20,0,20
126,22,0,22
127,13,13,0
128,22,22,0
129,22,0,22
130,21,21,0
131,47,0,47
132,23,23,0
133,23,23,0
134,14,14,0
135,19,19,0
136,24,24,0
137,21,21,0
138,29,29,0
139,18,0,18
140,17,17,0
141,24,24,0
142,20,20,0
143,22,0,22
144,18,0,18
145,23,23,0
146,20,20,0
147,18,18,0
148,25,0,25
149,15,15,0
150,21,21,0
151,16,16,0
152,20,0,20
153,25,0,25
154,20,0,20
155,17,17,0
156,22,0,22
157,24,0,24
158,21,21,0
159,20,20,0
160,16,16,0
161,40,40,0
162,25,25,0
163,22,0,22
164,16,16,0
165,16,16,0
166,46,46,0
167,19,19,0
168,17,17,0
169,15,0,15
170,27,0,27
171,13,13,0
172,23,0,23
173,22,22,0
174,50,0,50
175,19,19,0
176,16,16,0
177,24,24,0
178,16,16,0
179,25,0,25
180,27,0,27
181,22,22,0
182,14,14,0
183,23,0,23
184,21,0,21
185,21,0,21
186,46,0,46
187,23,23,0
188,15,15,0
189,19,0,19
190,18,0,18
191,10,10,0
192,17,0,17
193,19,19,0
194,20,20,0
195,20,20,0
196,16,16,0
197,22,22,0
198,19,19,0
199,16,16,0
200,41,41,0
201,27,27,0
202,26,26,0
203,27,27,0
204,22,22,0
205,9,0,9
206,18,18,0
207,38,0,38
208,22,0,22
209,13,13,0
210,41,0,41
211,23,23,0
212,20,0,20
213,22,0,22
214,43,0,43
215,18,18,0
216,21,21,0
217,20,20,0
218,16,16,0
219,17,0,17
220,18,18,0
221,20,0,20
222,52,52,0
223,15,15,0
224,22,22,0
225,22,22,0
226,42,42,0
227,22,0,22
228,15,0,15
229,21,21,0
230,21,21,0
231,19,19,0
232,19,0,19
233,19,0,19
234,31,18,13
235,20,20,0
236,17,17,0
237,17,17,0
238,19,19,0
239,24,0,24
240,22,22,0
241,19,19,0
242,27,0,27
243,23,23,0
244,43,19,24
245,12,12,0
246,19,19,0
247,19,19,0
248,20,0,20
249,23,0,23
250,21,0,21
251,15,15,0
252,30,30,0
253,18,18,0
254,16,16,0
255,33,0,33
256,30,30,0
257,24,0,24
258,12,12,0
259,23,0,23
260,58,40,18
261,22,22,0
262,23,23,0
263,25,0,25
264,14,14,0
265,12,12,0
266,27,27,0
267,18,18,0
268,30,30,0
269,23,23,0
270,19,0,19
271,20,0,20
272,24,24,0
273,24,24,0
274,15,15,0
275,16,0,16
276,16,0,16
277,13,0,13
278,17,0,17
279,26,26,0
280,22,22,0
281,23,23,0
282,26,26,0
283,15,0,15
284,21,21,0
285,17,17,0
286,18,0,18
287,25,25,0
288,20,20,0
289,18,18,0
290,22,0,22
291,18,18,0
292,18,18,0
293,22,0,22
294,23,23,0
295,41,22,19
296,15,15,0
297,20,20,0
298,37,0,37
299,38,38,0
300,17,0,17
301,19,0,19
302,30,30,0
303,22,22,0
304,21,21,0
305,12,0,12
306,10,10,0
307,45,0,45
308,23,0,23
309,14,14,0
310,21,21,0
311,17,0,17
312,43,0,43
313,17,17,0
314,30,30,0
315,13,0,13
316,28,0,28
317,20,20,0
318,22,22,0
319,55,55,0
320,21,21,0
321,24,0,24
322,22,0,22
323,21,0,21
324,24,24,0
325,21,21,0
326,17,0,17
327,72,50,22
328,21,21,0
329,17,17,0
330,10,10,0
331,16,0,16
332,25,25,0
333,23,23,0
334,17,17,0
335,21,21,0
336,18,18,0
337,18,18,0
338,19,19,0
339,19,19,0
340,19,19,0
341,21,21,0
342,21,21,0
343,22,0,22
344,14,14,0
345,16,16,0
346,45,45,0
347,19,19,0
348,13,13,0
349,15,15,0
350,18,18,0
351,27,27,0
352,17,0,17
353,20,0,20
354,11,11,0
355,18,18,0
356,44,20,24
357,15,15,0
358,23,0,23
359,21,21,0
360,17,17,0
361,14,14,0
362,26,26,0
363,25,25,0
364,26,26,0
365,19,0,19
366,20,20,0
367,16,16,0
368,20,0,20
369,21,21,0
370,16,16,0
371,21,21,0
372,16,16,0
373,23,23,0
374,29,29,0
375,28,28,0
376,13,0,13
377,15,0,15
378,24,0,24
379,16,16,0
380,31,21,10
381,15,0,15
382,14,14,0
383,25,25,0
384,24,24,0
385,18,18,0
386,19,19,0
387,28,28,0
388,20,20,0
389,25,0,25
390,17,0,17
391,40,24,16
392,32,0,32
393,27,27,0
394,29,29,0
395,28,28,0
396,10,10,0
397,23,23,0
398,26,26,0
399,26,0,26
400,27,27,0
401,20,0,20
402,19,19,0
403,20,20,0
404,19,19,0
405,21,21,0
406,20,20,0
407,19,0,19
408,14,14,0
409,21,0,21
410,26,0,26
411,22,22,0
412,25,0,25
413,24,24,0
414,19,19,0
415,20,0,20
416,15,0,15
417,20,20,0
418,35,20,15
419,22,22,0
420,27,27,0
421,20,0,20
422,31,31,0
423,23,0,23
424,16,16,0
425,30,0,30
426,20,20,0
427,21,0,21
428,24,24,0
429,11,11,0
430,14,14,0
431,26,26,0
432,20,0,20
433,25,25,0
434,23,23,0
435,27,0,27
436,15,15,0
437,23,0,23
438,16,16,0
439,23,23,0
440,76,29,47
441,21,0,21
442,18,18,0
443,34,34,0
444,18,18,0
445,21,0,21
446,46,26,20
447,39,0,39
448,23,23,0
449,17,17,0
450,12,0,12
451,34,34,0
452,49,28,21
453,23,23,0
454,24,24,0
455,20,20,0
456,35,0,35
457,13,13,0
458,24,0,24
459,25,25,0
460,20,20,0
461,12,0,12
462,28,28,0
463,16,16,0
464,30,0,30
465,16,16,0
466,22,0,22
467,18,18,0
468,23,0,23
469,22,22,0
470,14,14,0
471,25,0,25
472,18,0,18
473,34,34,0
474,17,0,17
475,19,19,0
476,16,16,0
477,17,17,0
478,16,16,0
479,16,0,16
480,15,0,15
481,14,0,14
482,17,17,0
483,12,12,0
484,20,20,0
485,20,20,0
486,27,0,27
487,21,21,0
488,17,17,0
489,18,0,18
490,16,0,16
491,25,25,0
492,17,17,0
493,15,15,0
494,27,27,0
495,22,0,22
496,21,21,0
497,17,0,17
498,37,10,27
499,18,18,0
500,21,0,21
501,17,0,17
502,26,0,26
503,16,16,0
504,35,0,35
505,22,22,0
506,22,0,22
507,18,18,0
508,16,16,0
509,15,15,0
510,18,18,0
511,14,14,0
512,10,10,0
513,21,21,0
514,13,13,0
515,27,27,0
516,20,0,20
