left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,21,209,94,6,109,49789,2,15,203,94,13,0,6,19,13,8,1.10526,0.380952,1.33333
1,10,74,31,3,40,49926,0,15,71,31,7,0,3,10,7,3,1,0.3,1
2,17,248,110,6,132,49752,0,15,242,110,11,0,6,17,11,6,1,0.352941,1
3,9,102,46,2,54,49898,0,15,100,46,7,0,2,9,7,2,1,0.222222,1
4,31,433,201,8,224,49563,4,15,425,201,19,0,8,27,19,12,1.14815,0.387097,1.5
5,22,302,133,11,158,49694,4,15,291,133,7,0,11,18,7,15,1.22222,0.681818,1.36364
6,13,292,137,3,152,49708,0,15,289,137,10,0,3,13,10,3,1,0.230769,1
7,30,526,237,10,279,49473,1,15,516,237,19,0,10,29,19,11,1.03448,0.366667,1.1
8,18,220,97,5,118,49778,2,15,215,97,11,0,5,16,11,7,1.125,0.388889,1.4
9,8,190,88,4,98,49810,0,15,186,88,4,0,4,8,4,4,1,0.5,1
10,13,122,55,4,63,49876,2,15,118,55,7,0,4,11,7,6,1.18182,0.461538,1.5
11,18,177,79,7,91,49819,4,15,170,79,7,0,7,14,7,11,1.28571,0.611111,1.57143
12,24,499,226,11,262,49499,2,15,488,226,11,0,11,22,11,13,1.09091,0.541667,1.18182
13,21,218,96,6,116,49781,1,15,212,96,14,0,6,20,14,7,1.05,0.333333,1.16667
14,22,444,201,7,236,49555,1,15,437,201,14,0,7,21,14,8,1.04762,0.363636,1.14286
15,9,98,42,4,52,49901,1,15,94,42,4,0,4,8,4,5,1.125,0.555556,1.25
16,22,236,104,8,124,49761,3,15,228,104,11,0,8,19,11,11,1.15789,0.5,1.375
17,19,177,79,4,94,49819,4,15,173,79,11,0,4,15,11,8,1.26667,0.421053,2
18,12,92,37,6,49,49906,2,15,86,37,4,0,6,10,4,8,1.2,0.666667,1.33333
19,24,388,177,8,203,49612,0,15,380,177,16,0,8,24,16,8,1,0.333333,1
20,24,191,79,7,105,49807,2,15,184,79,15,0,7,22,15,9,1.09091,0.375,1.28571
21,29,268,117,11,140,49726,6,15,257,117,12,0,11,23,12,17,1.26087,0.586207,1.54545
22,23,311,138,10,163,49685,4,15,301,138,9,0,10,19,9,14,1.21053,0.608696,1.4
23,23,413,188,10,215,49585,2,15,403,188,11,0,10,21,11,12,1.09524,0.521739,1.2
24,19,227,99,10,118,49770,3,15,217,99,6,0,10,16,6,13,1.1875,0.684211,1.3
25,10,226,106,3,117,49774,0,15,223,106,7,0,3,10,7,3,1,0.3,1
26,15,108,42,8,58,49888,4,15,100,42,3,0,8,11,3,12,1.36364,0.8,1.5
27,16,133,56,6,71,49864,3,15,127,56,7,0,6,13,7,9,1.23077,0.5625,1.5
28,16,459,219,6,234,49538,3,15,453,219,7,0,6,13,7,9,1.23077,0.5625,1.5
29,14,135,59,5,71,49864,1,15,130,59,8,0,5,13,8,6,1.07692,0.428571,1.2
30,22,404,188,7,209,49594,2,15,397,188,13,0,7,20,13,9,1.1,0.409091,1.28571
31,29,555,251,12,292,49443,2,15,543,251,15,0,12,27,15,14,1.07407,0.482759,1.16667
32,10,146,65,3,78,49854,0,15,143,65,7,0,3,10,7,3,1,0.3,1
33,25,150,57,11,82,49847,3,15,139,57,11,0,11,22,11,14,1.13636,0.56,1.27273
34,30,549,251,12,286,49450,1,15,537,251,17,0,12,29,17,13,1.03448,0.433333,1.08333
35,11,109,45,7,57,49889,2,15,102,45,2,0,7,9,2,9,1.22222,0.818182,1.28571
36,19,228,97,9,122,49771,1,15,219,97,9,0,9,18,9,10,1.05556,0.526316,1.11111
37,16,151,64,7,80,49848,1,15,144,64,8,0,7,15,8,8,1.06667,0.5,1.14286
38,24,466,216,8,242,49532,2,15,458,216,14,0,8,22,14,10,1.09091,0.416667,1.25
39,13,73,32,3,38,49925,2,15,70,32,8,0,3,11,8,5,1.18182,0.384615,1.66667
40,17,129,55,5,69,49871,0,15,124,55,12,0,5,17,12,5,1,0.294118,1
41,14,127,57,4,66,49870,3,15,123,57,7,0,4,11,7,7,1.27273,0.5,1.75
42,13,309,143,2,164,49691,0,15,307,143,11,0,2,13,11,2,1,0.153846,1
43,13,99,43,4,52,49900,1,15,95,43,8,0,4,12,8,5,1.08333,0.384615,1.25
44,31,349,150,13,186,49648,3,15,336,150,15,0,13,28,15,16,1.10714,0.516129,1.23077
45,21,182,77,8,97,49813,5,15,174,77,8,0,8,16,8,13,1.3125,0.619048,1.625
46,25,511,235,10,266,49487,2,15,501,235,13,0,10,23,13,12,1.08696,0.48,1.2
47,24,313,138,11,164,49685,2,15,302,138,11,0,11,22,11,13,1.09091,0.541667,1.18182
48,11,126,54,5,67,49874,0,15,121,54,6,0,5,11,6,5,1,0.454545,1
49,20,172,74,6,92,49826,2,15,166,74,12,0,6,18,12,8,1.11111,0.4,1.33333
50,12,165,77,3,85,49835,0,15,162,77,9,0,3,12,9,3,1,0.25,1
51,18,182,81,6,95,49817,1,15,176,81,11,0,6,17,11,7,1.05882,0.388889,1.16667
52,21,181,72,12,97,49818,1,15,169,72,8,0,12,20,8,13,1.05,0.619048,1.08333
53,10,74,31,3,40,49925,1,15,71,31,6,0,3,9,6,4,1.11111,0.4,1.33333
54,16,287,132,5,150,49712,1,15,282,132,10,0,5,15,10,6,1.06667,0.375,1.2
55,18,147,61,7,79,49851,2,15,140,61,9,0,7,16,9,9,1.125,0.5,1.28571
56,27,157,55,16,86,49840,3,15,141,55,8,0,16,24,8,19,1.125,0.703704,1.1875
57,17,149,66,4,79,49847,4,15,145,66,9,0,4,13,9,8,1.30769,0.470588,2
58,17,131,56,4,71,49869,0,15,127,56,13,0,4,17,13,4,1,0.235294,1
59,29,119,46,10,63,49874,7,15,109,46,12,0,10,22,12,17,1.31818,0.586207,1.7
