group_size,count
1,5877
2,7634
3,7810
4,7229
5,5838
6,4472
7,3062
8,2042
9,1316
10,775
11,471
12,278
13,160
14,77
15,41
16,26
17,7
18,7
19,3
21,3
23,1
29,1
