left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,36,150,59,15,76,1844,6,10,135,59,15,0,15,30,15,21,1.2,0.583333,1.4
1,36,194,81,16,97,1800,6,10,178,81,14,0,16,30,14,22,1.2,0.611111,1.375
2,35,117,46,12,59,1879,4,10,105,46,19,0,12,31,19,16,1.12903,0.457143,1.33333
3,12,89,39,6,44,1907,4,10,83,39,2,0,6,8,2,10,1.5,0.833333,1.66667
4,30,170,74,11,85,1826,4,10,159,74,15,0,11,26,15,15,1.15385,0.5,1.36364
5,29,133,58,8,67,1862,5,10,125,58,16,0,8,24,16,13,1.20833,0.448276,1.625
6,13,44,18,4,22,1951,5,10,40,18,4,0,4,8,4,9,1.625,0.692308,2.25
7,20,74,27,10,37,1924,2,10,64,27,8,0,10,18,8,12,1.11111,0.6,1.2
8,25,83,36,6,41,1909,8,10,77,36,11,0,6,17,11,14,1.47059,0.56,2.33333
9,30,211,94,11,106,1784,5,10,200,94,14,0,11,25,14,16,1.2,0.533333,1.45455
10,24,94,36,11,47,1904,2,10,83,36,11,0,11,22,11,13,1.09091,0.541667,1.18182
11,20,179,80,10,89,1819,2,10,169,80,8,0,10,18,8,12,1.11111,0.6,1.2
12,25,97,44,5,48,1897,6,10,92,44,14,0,5,19,14,11,1.31579,0.44,2.2
13,11,111,54,2,55,1889,0,10,109,54,9,0,2,11,9,2,1,0.181818,1
14,20,70,29,6,35,1928,2,10,64,29,12,0,6,18,12,8,1.11111,0.4,1.33333
15,22,81,32,9,40,1915,4,10,72,32,9,0,9,18,9,13,1.22222,0.590909,1.44444
16,22,79,30,10,39,1919,2,10,69,30,10,0,10,20,10,12,1.1,0.545455,1.2
17,30,257,115,14,128,1737,6,10,243,115,10,0,14,24,10,20,1.25,0.666667,1.42857
18,21,121,56,5,60,1874,5,10,116,56,11,0,5,16,11,10,1.3125,0.47619,2
19,23,87,36,7,44,1909,4,10,80,36,12,0,7,19,12,11,1.21053,0.478261,1.57143
