group_idx,group_size,K_point,K_subtree
0,2,0,2
1,6,2,4
2,8,3,5
3,5,0,5
4,3,2,1
5,4,2,2
6,6,2,4
7,2,0,2
8,7,4,3
9,7,2,5
10,8,0,8
11,4,0,4
12,4,0,4
13,1,0,1
14,4,1,3
15,4,1,3
16,1,0,1
17,4,1,3
18,2,0,2
19,9,0,9
20,2,0,2
21,6,2,4
22,8,0,8
23,3,0,3
24,5,2,3
25,4,1,3
26,6,2,4
27,1,0,1
28,4,0,4
29,4,1,3
30,6,0,6
31,6,2,4
32,5,3,2
33,6,0,6
34,3,1,2
35,4,2,2
36,3,1,2
37,3,1,2
38,2,1,1
39,7,1,6
40,6,0,6
41,5,1,4
42,6,1,5
43,4,1,3
44,3,2,1
45,5,2,3
46,2,0,2
47,8,3,5
48,6,0,6
49,5,0,5
50,5,1,4
51,8,2,6
52,7,1,6
53,5,0,5
54,3,1,2
55,5,4,1
56,5,1,4
57,5,0,5
58,4,0,4
59,4,0,4
60,5,2,3
61,4,1,3
62,6,2,4
63,1,1,0
64,6,3,3
65,6,2,4
66,8,3,5
67,5,3,2
68,5,0,5
69,7,3,4
70,5,1,4
71,2,0,2
72,4,0,4
73,4,1,3
74,6,2,4
75,5,1,4
76,4,1,3
77,3,1,2
78,2,0,2
79,1,0,1
80,2,0,2
81,3,0,3
82,4,0,4
83,5,1,4
84,1,0,1
85,5,1,4
86,2,0,2
87,6,0,6
88,2,0,2
89,11,1,10
90,5,2,3
91,5,0,5
92,1,0,1
93,8,1,7
94,13,4,9
95,1,0,1
96,4,2,2
97,6,1,5
98,2,0,2
99,2,0,2
100,3,2,1
101,1,0,1
102,3,1,2
103,5,0,5
104,6,1,5
105,6,0,6
106,3,2,1
107,3,2,1
108,4,1,3
109,6,2,4
110,1,0,1
111,7,0,7
112,2,0,2
113,3,1,2
114,4,1,3
115,5,3,2
116,5,3,2
117,6,3,3
118,5,1,4
119,2,2,0
120,2,1,1
121,4,1,3
122,1,0,1
123,3,0,3
124,4,1,3
125,4,0,4
126,5,1,4
127,4,0,4
128,7,3,4
129,7,2,5
130,3,0,3
131,3,0,3
132,3,0,3
133,5,0,5
134,1,0,1
135,1,0,1
136,2,0,2
137,4,1,3
138,5,0,5
139,3,1,2
140,2,0,2
141,10,4,6
142,1,0,1
143,5,2,3
144,2,0,2
145,8,2,6
146,5,3,2
147,2,0,2
148,4,1,3
149,4,1,3
150,5,2,3
151,7,3,4
152,5,2,3
153,2,0,2
154,5,2,3
155,4,1,3
156,7,1,6
157,4,2,2
158,4,1,3
159,8,4,4
160,6,1,5
161,4,1,3
162,3,0,3
163,4,1,3
164,3,2,1
165,6,1,5
166,2,2,0
167,3,0,3
168,3,0,3
169,5,1,4
170,3,0,3
171,2,0,2
172,4,1,3
173,5,0,5
174,2,0,2
175,6,1,5
176,1,1,0
177,4,0,4
178,2,1,1
179,8,4,4
180,4,3,1
181,7,3,4
182,6,3,3
183,4,1,3
184,5,1,4
185,3,1,2
186,4,2,2
