group_size,count
1,4710
2,6031
3,5897
4,5159
5,4273
6,3525
7,2809
8,2140
9,1618
10,1230
11,915
12,628
13,457
14,317
15,235
16,144
17,89
18,57
19,39
20,27
21,22
22,15
23,6
24,3
25,1
26,1
28,1
31,1
