group_size,count
1,4763
2,6049
3,6130
4,5438
5,4386
6,3697
7,2837
8,2176
9,1670
10,1193
11,889
12,573
13,410
14,268
15,188
16,116
17,81
18,47
19,32
20,19
21,20
22,12
23,3
24,4
25,4
28,2
29,1
