group_size,count
1,4757
2,5925
3,5837
4,5356
5,4557
6,3686
7,2882
8,2307
9,1642
10,1188
11,874
12,601
13,397
14,298
15,156
16,111
17,78
18,64
19,38
20,18
21,3
22,6
23,5
24,3
25,1
27,1
