group_idx,group_size,K_point,K_subtree
0,15,13,2
1,21,10,11
2,17,13,4
3,23,15,8
4,20,14,6
5,18,5,13
6,14,7,7
7,17,7,10
8,19,5,14
9,7,2,5
10,30,18,12
11,14,9,5
12,20,13,7
13,39,24,15
14,23,16,7
15,7,3,4
16,7,6,1
17,11,4,7
18,28,10,18
19,26,10,16
20,5,4,1
21,14,7,7
22,15,8,7
23,16,2,14
24,10,6,4
25,30,7,23
26,20,8,12
27,36,24,12
28,24,10,14
29,16,3,13
30,16,5,11
31,27,15,12
32,43,20,23
33,10,8,2
34,24,11,13
35,16,4,12
36,23,18,5
37,28,11,17
38,17,5,12
39,15,8,7
40,25,14,11
41,15,8,7
42,31,13,18
43,37,18,19
44,32,15,17
45,19,12,7
46,14,12,2
47,29,17,12
48,16,4,12
49,18,9,9
50,14,6,8
51,11,3,8
52,18,9,9
53,35,17,18
54,29,15,14
55,18,11,7
56,30,12,18
57,30,21,9
58,25,5,20
59,20,9,11
60,34,24,10
61,25,20,5
62,15,13,2
63,27,11,16
64,18,9,9
65,31,15,16
66,18,12,6
67,19,12,7
68,17,10,7
69,20,13,7
70,15,7,8
71,11,3,8
72,24,17,7
73,36,20,16
74,14,12,2
75,14,12,2
76,33,19,14
77,19,14,5
78,22,12,10
79,20,10,10
80,15,13,2
81,26,11,15
82,14,9,5
83,25,15,10
84,23,14,9
85,25,10,15
86,13,7,6
87,19,12,7
88,20,11,9
89,8,1,7
90,18,10,8
91,23,16,7
92,23,11,12
93,7,4,3
94,32,20,12
95,21,6,15
96,13,5,8
97,12,4,8
98,18,10,8
99,28,10,18
100,24,14,10
101,15,11,4
102,27,19,8
103,27,21,6
104,30,18,12
105,16,5,11
106,4,0,4
107,22,17,5
108,22,10,12
109,20,13,7
110,15,8,7
111,9,8,1
112,30,13,17
113,10,2,8
114,25,12,13
115,30,15,15
116,29,16,13
117,25,9,16
118,25,10,15
119,21,12,9
120,28,13,15
121,12,3,9
122,16,9,7
123,19,17,2
124,29,13,16
125,24,14,10
126,28,13,15
127,11,6,5
128,28,15,13
129,11,6,5
130,21,10,11
131,19,13,6
132,29,17,12
133,28,15,13
134,15,12,3
135,19,14,5
136,22,11,11
137,20,17,3
138,13,8,5
139,22,8,14
140,22,16,6
141,9,1,8
142,20,12,8
143,12,8,4
144,21,14,7
145,29,4,25
146,28,19,9
147,19,12,7
148,33,13,20
149,16,14,2
150,10,4,6
151,10,6,4
152,10,7,3
153,10,6,4
154,19,9,10
155,9,5,4
156,22,16,6
157,5,5,0
158,18,9,9
159,11,7,4
160,21,12,9
161,14,7,7
162,23,14,9
163,15,8,7
164,15,6,9
165,20,14,6
166,20,9,11
167,13,7,6
168,11,4,7
169,27,15,12
170,18,7,11
171,13,8,5
172,28,7,21
173,21,8,13
174,12,7,5
175,33,25,8
176,23,11,12
177,22,21,1
178,19,13,6
179,36,15,21
180,25,9,16
181,12,6,6
182,24,10,14
183,15,5,10
184,14,9,5
185,23,12,11
186,8,6,2
187,26,16,10
188,5,4,1
189,7,3,4
190,15,11,4
191,22,13,9
192,29,17,12
193,17,8,9
194,31,13,18
195,12,9,3
196,27,6,21
197,36,26,10
198,16,11,5
199,19,8,11
200,26,16,10
201,42,17,25
202,28,15,13
203,20,7,13
204,28,17,11
205,19,6,13
206,22,12,10
207,8,3,5
208,22,8,14
209,25,5,20
210,23,12,11
211,25,18,7
212,23,12,11
213,8,2,6
214,19,15,4
215,15,7,8
216,23,10,13
217,23,9,14
218,13,8,5
219,12,10,2
220,12,6,6
221,17,9,8
222,13,9,4
223,13,7,6
224,12,9,3
225,29,20,9
226,25,18,7
227,6,0,6
228,10,6,4
229,26,13,13
230,25,15,10
231,21,10,11
232,20,12,8
233,13,8,5
234,25,15,10
235,22,6,16
236,25,11,14
237,18,11,7
238,13,4,9
239,20,11,9
240,19,9,10
