group_size,count
1,40
2,93
3,164
4,283
5,394
6,619
7,675
8,873
9,1095
10,1270
11,1475
12,1588
13,1836
14,2014
15,2213
16,2327
17,2499
18,2557
19,2539
20,2463
21,2444
22,2398
23,2242
24,2164
25,2003
26,1723
27,1566
28,1478
29,1240
30,1089
31,910
32,767
33,613
34,529
35,406
36,325
37,253
38,169
39,165
40,140
41,86
42,68
43,53
44,43
45,28
46,21
47,14
48,10
49,8
50,7
51,4
52,1
57,1
