left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,4,75,35,1,39,49925,0,15,74,35,3,0,1,4,3,1,1,0.25,1
1,2,44,21,1,22,49956,0,15,43,21,1,0,1,2,1,1,1,0.5,1
2,2,93,45,0,48,49907,0,15,93,45,2,0,0,2,2,0,1,0,nan
3,0,73,36,0,37,49927,0,15,73,36,0,0,0,0,0,0,nan,nan,nan
4,3,85,39,1,45,49915,0,15,84,39,2,0,1,3,2,1,1,0.333333,1
5,4,69,33,1,35,49931,0,15,68,33,3,0,1,4,3,1,1,0.25,1
6,5,51,22,2,27,49949,0,15,49,22,3,0,2,5,3,2,1,0.4,1
7,1,68,33,0,35,49932,0,15,68,33,1,0,0,1,1,0,1,0,nan
8,4,66,30,1,35,49934,0,15,65,30,3,0,1,4,3,1,1,0.25,1
9,2,68,31,2,35,49932,0,15,66,31,0,0,2,2,0,2,1,1,1
10,2,68,34,0,34,49932,0,15,68,34,2,0,0,2,2,0,1,0,nan
11,1,45,21,1,23,49955,0,15,44,21,0,0,1,1,0,1,1,1,1
12,0,27,14,0,13,49973,0,12,27,14,0,0,0,0,0,0,nan,nan,nan
13,2,80,40,0,40,49920,0,15,80,40,2,0,0,2,2,0,1,0,nan
14,1,80,40,0,40,49920,0,15,80,40,1,0,0,1,1,0,1,0,nan
15,3,55,27,0,28,49945,0,15,55,27,3,0,0,3,3,0,1,0,nan
16,3,38,17,1,20,49962,0,15,37,17,2,0,1,3,2,1,1,0.333333,1
17,5,67,32,0,35,49933,0,15,67,32,5,0,0,5,5,0,1,0,nan
18,0,67,33,0,34,49933,0,15,67,33,0,0,0,0,0,0,nan,nan,nan
19,1,50,25,0,25,49950,0,15,50,25,1,0,0,1,1,0,1,0,nan
20,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
21,1,71,33,1,37,49929,0,15,70,33,0,0,1,1,0,1,1,1,1
22,2,138,67,1,70,49862,0,15,137,67,1,0,1,2,1,1,1,0.5,1
23,2,105,51,1,53,49895,0,15,104,51,1,0,1,2,1,1,1,0.5,1
24,1,54,25,1,28,49946,0,15,53,25,0,0,1,1,0,1,1,1,1
25,1,48,23,1,24,49952,0,15,47,23,0,0,1,1,0,1,1,1,1
26,0,78,39,0,39,49922,0,15,78,39,0,0,0,0,0,0,nan,nan,nan
27,4,143,68,2,73,49857,0,15,141,68,2,0,2,4,2,2,1,0.5,1
28,1,45,22,0,23,49955,0,15,45,22,1,0,0,1,1,0,1,0,nan
29,0,100,50,0,50,49900,0,15,100,50,0,0,0,0,0,0,nan,nan,nan
30,0,56,28,0,28,49944,0,15,56,28,0,0,0,0,0,0,nan,nan,nan
31,1,89,43,1,45,49911,0,15,88,43,0,0,1,1,0,1,1,1,1
32,1,77,38,0,39,49923,0,15,77,38,1,0,0,1,1,0,1,0,nan
33,2,102,49,1,52,49898,0,15,101,49,1,0,1,2,1,1,1,0.5,1
34,3,100,49,1,50,49899,1,15,99,49,1,0,1,2,1,2,1.5,0.666667,2
35,5,71,33,1,37,49929,0,15,70,33,4,0,1,5,4,1,1,0.2,1
36,4,71,34,1,36,49929,0,15,70,34,3,0,1,4,3,1,1,0.25,1
37,2,112,53,2,57,49888,0,15,110,53,0,0,2,2,0,2,1,1,1
