group_size,count
1,5806
2,7591
3,7960
4,7178
5,5819
6,4307
7,3053
8,2057
9,1350
10,743
11,509
12,286
13,154
14,86
15,46
16,34
17,14
18,9
19,1
20,5
21,3
23,1
