group_size,count
1,4799
2,5942
3,5682
4,4954
5,4196
6,3365
7,2725
8,2125
9,1649
10,1224
11,915
12,697
13,461
14,358
15,256
16,163
17,117
18,70
19,49
20,30
21,22
22,8
23,7
24,10
25,7
26,3
27,1
28,3
31,1
33,1
