left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,4,73,37,0,36,49927,0,14,73,37,4,0,0,4,4,0,1,0,nan
1,0,62,31,0,31,49938,0,15,62,31,0,0,0,0,0,0,nan,nan,nan
2,1,72,34,1,37,49928,0,15,71,34,0,0,1,1,0,1,1,1,1
3,3,97,46,0,51,49903,0,15,97,46,3,0,0,3,3,0,1,0,nan
4,2,107,53,0,54,49893,0,15,107,53,2,0,0,2,2,0,1,0,nan
5,1,128,63,1,64,49872,0,15,127,63,0,0,1,1,0,1,1,1,1
6,2,83,40,1,42,49917,0,15,82,40,1,0,1,2,1,1,1,0.5,1
7,4,65,30,1,34,49935,0,15,64,30,3,0,1,4,3,1,1,0.25,1
8,2,79,38,0,41,49921,0,15,79,38,2,0,0,2,2,0,1,0,nan
9,1,57,28,0,29,49943,0,15,57,28,1,0,0,1,1,0,1,0,nan
10,0,99,49,0,50,49901,0,15,99,49,0,0,0,0,0,0,nan,nan,nan
11,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
12,3,140,69,0,71,49860,0,15,140,69,3,0,0,3,3,0,1,0,nan
13,2,76,37,1,38,49923,1,15,75,37,0,0,1,1,0,2,2,1,2
14,4,86,41,1,44,49914,0,15,85,41,3,0,1,4,3,1,1,0.25,1
15,1,99,49,0,50,49901,0,15,99,49,1,0,0,1,1,0,1,0,nan
16,2,86,43,0,43,49914,0,15,86,43,2,0,0,2,2,0,1,0,nan
17,1,65,32,0,33,49935,0,15,65,32,1,0,0,1,1,0,1,0,nan
18,3,43,21,0,22,49957,0,15,43,21,3,0,0,3,3,0,1,0,nan
19,2,122,60,0,62,49878,0,15,122,60,2,0,0,2,2,0,1,0,nan
20,2,45,22,0,23,49955,0,15,45,22,2,0,0,2,2,0,1,0,nan
21,2,134,66,1,67,49866,0,15,133,66,1,0,1,2,1,1,1,0.5,1
22,1,265,129,1,135,49735,0,15,264,129,0,0,1,1,0,1,1,1,1
23,1,57,28,0,29,49943,0,15,57,28,1,0,0,1,1,0,1,0,nan
24,4,113,55,0,58,49887,0,15,113,55,4,0,0,4,4,0,1,0,nan
25,3,82,37,3,42,49918,0,15,79,37,0,0,3,3,0,3,1,1,1
26,1,136,68,0,68,49864,0,15,136,68,1,0,0,1,1,0,1,0,nan
27,1,267,133,0,134,49733,0,15,267,133,1,0,0,1,1,0,1,0,nan
28,2,104,51,1,52,49895,1,15,103,51,0,0,1,1,0,2,2,1,2
29,4,65,31,1,33,49934,1,15,64,31,2,0,1,3,2,2,1.33333,0.5,2
30,3,75,33,3,39,49925,0,15,72,33,0,0,3,3,0,3,1,1,1
31,1,121,60,0,61,49879,0,15,121,60,1,0,0,1,1,0,1,0,nan
32,3,112,53,2,57,49888,0,15,110,53,1,0,2,3,1,2,1,0.666667,1
33,5,77,33,3,41,49923,0,15,74,33,2,0,3,5,2,3,1,0.6,1
34,3,92,45,1,46,49907,1,15,91,45,1,0,1,2,1,2,1.5,0.666667,2
35,2,110,52,1,57,49890,0,15,109,52,1,0,1,2,1,1,1,0.5,1
36,1,163,81,0,82,49837,0,15,163,81,1,0,0,1,1,0,1,0,nan
37,2,74,36,1,37,49926,0,15,73,36,1,0,1,2,1,1,1,0.5,1
38,3,114,56,0,58,49886,0,15,114,56,3,0,0,3,3,0,1,0,nan
39,2,53,26,0,27,49947,0,15,53,26,2,0,0,2,2,0,1,0,nan
40,0,62,31,0,31,49938,0,15,62,31,0,0,0,0,0,0,nan,nan,nan
41,1,70,34,1,35,49930,0,15,69,34,0,0,1,1,0,1,1,1,1
42,5,147,70,2,75,49852,1,15,145,70,2,0,2,4,2,3,1.25,0.6,1.5
43,2,62,29,2,31,49938,0,15,60,29,0,0,2,2,0,2,1,1,1
44,3,58,27,1,30,49941,1,15,57,27,1,0,1,2,1,2,1.5,0.666667,2
45,1,101,50,1,50,49899,0,15,100,50,0,0,1,1,0,1,1,1,1
46,0,56,27,0,29,49944,0,15,56,27,0,0,0,0,0,0,nan,nan,nan
47,3,38,17,1,20,49962,0,15,37,17,2,0,1,3,2,1,1,0.333333,1
48,2,72,36,0,36,49928,0,15,72,36,2,0,0,2,2,0,1,0,nan
49,2,124,61,0,63,49876,0,15,124,61,2,0,0,2,2,0,1,0,nan
50,1,36,17,1,18,49964,0,15,35,17,0,0,1,1,0,1,1,1,1
51,2,195,95,1,99,49805,0,15,194,95,1,0,1,2,1,1,1,0.5,1
52,4,76,35,2,39,49924,0,15,74,35,2,0,2,4,2,2,1,0.5,1
53,2,60,30,0,30,49940,0,15,60,30,2,0,0,2,2,0,1,0,nan
54,4,44,22,0,22,49956,0,15,44,22,4,0,0,4,4,0,1,0,nan
55,2,90,45,0,45,49910,0,15,90,45,2,0,0,2,2,0,1,0,nan
56,2,78,36,1,41,49922,0,15,77,36,1,0,1,2,1,1,1,0.5,1
57,1,67,33,0,34,49933,0,15,67,33,1,0,0,1,1,0,1,0,nan
58,1,76,37,1,38,49924,0,15,75,37,0,0,1,1,0,1,1,1,1
59,4,40,20,0,20,49960,0,15,40,20,4,0,0,4,4,0,1,0,nan
60,1,70,33,0,37,49930,0,15,70,33,1,0,0,1,1,0,1,0,nan
61,1,38,19,0,19,49962,0,15,38,19,1,0,0,1,1,0,1,0,nan
62,2,58,29,0,29,49942,0,15,58,29,2,0,0,2,2,0,1,0,nan
63,1,72,34,1,37,49928,0,15,71,34,0,0,1,1,0,1,1,1,1
64,1,79,39,0,40,49921,0,15,79,39,1,0,0,1,1,0,1,0,nan
65,1,61,29,0,32,49939,0,15,61,29,1,0,0,1,1,0,1,0,nan
66,3,96,47,1,48,49904,0,15,95,47,2,0,1,3,2,1,1,0.333333,1
67,2,50,25,0,25,49950,0,15,50,25,2,0,0,2,2,0,1,0,nan
68,2,97,47,1,49,49903,0,15,96,47,1,0,1,2,1,1,1,0.5,1
69,2,78,39,0,39,49922,0,15,78,39,2,0,0,2,2,0,1,0,nan
70,0,87,42,0,45,49913,0,15,87,42,0,0,0,0,0,0,nan,nan,nan
71,3,151,73,1,77,49849,0,15,150,73,2,0,1,3,2,1,1,0.333333,1
72,1,41,20,0,21,49959,0,15,41,20,1,0,0,1,1,0,1,0,nan
73,2,97,48,1,48,49902,1,14,96,48,0,0,1,1,0,2,2,1,2
74,3,122,57,2,63,49877,1,15,120,57,0,0,2,2,0,3,1.5,1,1.5
75,4,82,38,2,42,49917,1,15,80,38,1,0,2,3,1,3,1.33333,0.75,1.5
76,1,53,25,1,27,49947,0,15,52,25,0,0,1,1,0,1,1,1,1
77,1,50,23,1,26,49950,0,15,49,23,0,0,1,1,0,1,1,1,1
78,1,78,39,0,39,49922,0,15,78,39,1,0,0,1,1,0,1,0,nan
79,1,62,29,1,32,49938,0,15,61,29,0,0,1,1,0,1,1,1,1
80,2,76,37,0,39,49924,0,15,76,37,2,0,0,2,2,0,1,0,nan
81,1,167,83,0,84,49833,0,15,167,83,1,0,0,1,1,0,1,0,nan
82,3,127,62,0,65,49873,0,15,127,62,3,0,0,3,3,0,1,0,nan
83,2,47,22,1,24,49952,1,15,46,22,0,0,1,1,0,2,2,1,2
84,3,59,29,0,30,49941,0,15,59,29,3,0,0,3,3,0,1,0,nan
85,2,140,68,1,71,49860,0,15,139,68,1,0,1,2,1,1,1,0.5,1
86,0,53,27,0,26,49947,0,14,53,27,0,0,0,0,0,0,nan,nan,nan
87,0,39,20,0,19,49961,0,14,39,20,0,0,0,0,0,0,nan,nan,nan
88,1,184,90,1,93,49816,0,15,183,90,0,0,1,1,0,1,1,1,1
89,2,227,112,0,115,49773,0,15,227,112,2,0,0,2,2,0,1,0,nan
90,3,79,38,1,40,49921,0,15,78,38,2,0,1,3,2,1,1,0.333333,1
91,3,127,62,1,64,49873,0,15,126,62,2,0,1,3,2,1,1,0.333333,1
92,4,70,34,0,36,49930,0,15,70,34,4,0,0,4,4,0,1,0,nan
93,0,51,26,0,25,49949,0,14,51,26,0,0,0,0,0,0,nan,nan,nan
94,0,52,26,0,26,49948,0,15,52,26,0,0,0,0,0,0,nan,nan,nan
95,0,136,67,0,69,49864,0,15,136,67,0,0,0,0,0,0,nan,nan,nan
96,0,36,18,0,18,49964,0,15,36,18,0,0,0,0,0,0,nan,nan,nan
97,4,61,29,1,31,49938,1,15,60,29,2,0,1,3,2,2,1.33333,0.5,2
98,1,82,39,1,42,49918,0,15,81,39,0,0,1,1,0,1,1,1,1
99,3,370,181,2,187,49630,0,15,368,181,1,0,2,3,1,2,1,0.666667,1
100,2,68,33,1,34,49932,0,15,67,33,1,0,1,2,1,1,1,0.5,1
101,0,277,138,0,139,49723,0,15,277,138,0,0,0,0,0,0,nan,nan,nan
102,4,58,23,4,31,49942,0,15,54,23,0,0,4,4,0,4,1,1,1
103,2,40,19,1,20,49960,0,15,39,19,1,0,1,2,1,1,1,0.5,1
104,1,118,58,0,60,49882,0,15,118,58,1,0,0,1,1,0,1,0,nan
105,1,91,44,0,47,49909,0,15,91,44,1,0,0,1,1,0,1,0,nan
106,1,78,39,0,39,49922,0,15,78,39,1,0,0,1,1,0,1,0,nan
107,1,77,39,0,38,49923,0,14,77,39,1,0,0,1,1,0,1,0,nan
108,6,68,32,1,35,49932,0,15,67,32,5,0,1,6,5,1,1,0.166667,1
109,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
110,1,73,36,0,37,49927,0,15,73,36,1,0,0,1,1,0,1,0,nan
111,0,53,26,0,27,49947,0,15,53,26,0,0,0,0,0,0,nan,nan,nan
112,2,66,31,1,34,49934,0,15,65,31,1,0,1,2,1,1,1,0.5,1
113,3,125,59,1,65,49875,0,15,124,59,2,0,1,3,2,1,1,0.333333,1
114,4,71,35,1,35,49929,0,15,70,35,3,0,1,4,3,1,1,0.25,1
115,5,89,41,2,46,49911,0,15,87,41,3,0,2,5,3,2,1,0.4,1
116,0,51,25,0,26,49949,0,15,51,25,0,0,0,0,0,0,nan,nan,nan
117,1,87,42,0,45,49913,0,15,87,42,1,0,0,1,1,0,1,0,nan
118,7,153,72,3,78,49847,0,15,150,72,4,0,3,7,4,3,1,0.428571,1
119,1,49,24,0,25,49951,0,15,49,24,1,0,0,1,1,0,1,0,nan
120,0,80,40,0,40,49920,0,15,80,40,0,0,0,0,0,0,nan,nan,nan
121,3,43,21,0,22,49957,0,15,43,21,3,0,0,3,3,0,1,0,nan
122,2,136,66,1,69,49864,0,15,135,66,1,0,1,2,1,1,1,0.5,1
123,1,58,28,1,29,49942,0,15,57,28,0,0,1,1,0,1,1,1,1
124,3,115,55,1,59,49885,0,15,114,55,2,0,1,3,2,1,1,0.333333,1
125,1,74,35,0,39,49926,0,15,74,35,1,0,0,1,1,0,1,0,nan
126,4,137,65,2,70,49863,0,15,135,65,2,0,2,4,2,2,1,0.5,1
127,2,176,86,0,90,49824,0,15,176,86,2,0,0,2,2,0,1,0,nan
128,0,105,52,0,53,49895,0,15,105,52,0,0,0,0,0,0,nan,nan,nan
129,3,154,76,0,78,49846,0,15,154,76,3,0,0,3,3,0,1,0,nan
130,1,107,51,1,55,49893,0,15,106,51,0,0,1,1,0,1,1,1,1
131,2,154,74,1,79,49846,0,15,153,74,1,0,1,2,1,1,1,0.5,1
132,2,73,36,0,37,49927,0,15,73,36,2,0,0,2,2,0,1,0,nan
133,2,133,66,0,67,49867,0,15,133,66,2,0,0,2,2,0,1,0,nan
