group_size,count
5,3
6,1
7,8
8,11
9,25
10,50
11,85
12,130
13,218
14,300
15,433
16,566
17,613
18,706
19,754
20,745
21,666
22,626
23,546
24,416
25,356
26,292
27,215
28,155
29,90
30,88
31,72
32,49
33,56
34,54
35,40
36,48
37,49
38,55
39,53
40,50
41,50
42,45
43,37
44,40
45,33
46,33
47,28
48,26
49,15
50,22
51,16
52,9
53,10
54,6
55,6
56,6
57,5
58,3
59,5
60,7
61,5
62,3
64,4
65,5
68,1
69,1
70,2
71,1
73,3
75,3
79,1
89,1
98,1
105,1
